ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
15,HAWAII,HI,15003,Honolulu,15003990001,"Census Tract 9900.01, Honolulu County, Hawaii",0.0,0,11,0,11,0,11,0,11,0,11,-999,-999,0,11,0,11,0,11,0,11,0,15,0,15,0,44,0,15,0,11,0,15,0,11,0,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,11,-999.0,-999.0,0
15,HAWAII,HI,15005,Kalawao,15005031900,"Census Tract 319, Kalawao County, Hawaii",11.991402633506,75,16,92,8,47,9,7,6,0,11,47709,10457,9,7,12,12,4,6,17,10,0,15,59,17,2,42,3,11,0,11,0,15,10,6,12,13,10.6,8.8,0.0,35.9,47709.0,10457.0,13.0,9.2,16.0,14.7,5.3,7.9,24.3,13.1,0.0,33.2,78.7,15.4,2.8,60.0,3.3,12.4,0.0,25.4,0.0,33.2,21.3,11.5,16.0,17.0,0.6559,0.0,0.1534,0.8439,1.6532,0.3581,0.3503,0.0287,0.9968,0.0,1.3758,0.1093,0.4427,0.4936,0.9363,0.4618,0.4204,0.0,0.0,0.8778,0.9427,2.2409,0.5273,6.2062,0.3581,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,2,2,2.9,3.5,66
15,HAWAII,HI,15007,Kauai,15007040103,"Census Tract 401.03, Kauai County, Hawaii",44.73552290104,5450,516,4161,120,1888,146,617,225,56,37,36974,3965,180,81,1162,169,1298,224,505,141,82,39,1992,625,158,121,598,120,0,15,128,60,87,50,0,15,11.3,3.9,2.1,1.4,36974.0,3965.0,4.7,2.0,21.3,3.2,23.8,3.4,9.3,2.5,4.3,2.1,36.6,10.9,3.1,2.3,14.4,2.9,0.0,0.7,6.8,3.2,4.6,2.6,0.0,0.3,0.6881,0.1923,0.3834,0.3503,1.6141,0.3484,0.6656,0.7357,0.2926,0.328,2.0219,0.492,0.0414,0.5446,0.586,0.242,0.5987,0.0,0.5,0.4855,0.0,1.5842,0.283,5.8062,0.2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,103,4.4,1.9,5366
15,HAWAII,HI,15007,Kauai,15007040104,"Census Tract 401.04, Kauai County, Hawaii",78.253239452386,782,162,886,29,311,47,147,76,21,18,24157,4948,57,38,212,67,209,72,57,28,49,23,403,187,29,53,0,15,0,11,3,11,16,22,0,11,18.8,9.5,7.8,6.5,24157.0,4948.0,10.1,6.4,27.1,7.1,26.7,7.4,7.3,3.7,15.8,7.1,51.5,21.4,4.0,7.3,0.0,1.8,0.0,3.1,1.0,3.8,5.1,7.2,0.0,1.4,0.8907,0.8686,0.8211,0.7357,3.3161,0.929,0.8949,0.8376,0.1286,0.9618,2.8229,0.9325,0.1178,0.621,0.7388,0.3344,0.0,0.0,0.0732,0.5338,0.0,0.607,0.0547,7.4848,0.5871,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,97,41,12.4,5.4,1772
15,HAWAII,HI,15007,Kauai,15007040204,"Census Tract 402.04, Kauai County, Hawaii",7.872609355246,6129,573,2178,71,1995,104,525,268,159,76,36029,3808,339,215,1172,187,1221,271,743,246,143,88,3456,704,162,153,35,40,8,11,84,49,61,50,65,150,8.7,4.4,4.7,2.2,36029.0,3808.0,7.2,4.3,19.1,2.9,19.9,4.0,12.1,3.5,7.2,4.4,56.4,10.2,2.8,2.6,1.6,1.9,0.4,0.5,4.2,2.5,3.1,2.5,1.1,2.4,0.5402,0.6314,0.4153,0.5764,2.1633,0.5774,0.5318,0.4968,0.6174,0.6369,2.2829,0.7074,0.1656,0.4936,0.6592,0.293,0.3439,0.8071,0.2866,0.3183,0.6465,2.4024,0.5916,7.5078,0.5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,131,4.4,2.2,2348
15,HAWAII,HI,15007,Kauai,15007040205,"Census Tract 402.05, Kauai County, Hawaii",6.068082121234,4087,375,2172,83,1563,127,281,135,148,70,34338,3937,167,73,932,140,792,147,478,92,116,72,2582,431,58,70,375,106,0,11,46,39,27,22,0,11,6.9,3.3,6.7,3.0,34338.0,3937.0,5.5,2.4,22.8,3.5,19.4,3.1,11.7,2.1,7.4,4.6,63.2,8.8,1.5,1.8,17.3,4.9,0.0,1.3,2.9,2.5,1.7,1.4,0.0,0.3,0.4116,0.8045,0.476,0.4204,2.1125,0.5613,0.7389,0.4554,0.5788,0.6624,2.4355,0.8199,0.2325,0.2803,0.5128,0.207,0.6529,0.0,0.2229,0.164,0.0,1.0398,0.1415,6.1006,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,108,5.2,2.6,3360
15,HAWAII,HI,15007,Kauai,15007040300,"Census Tract 403, Kauai County, Hawaii",3.610851772834,7926,920,3621,163,2615,258,906,356,162,106,31923,3312,361,184,1352,240,1556,342,787,200,215,115,5043,1116,142,109,552,229,0,15,191,104,89,66,70,65,11.6,4.5,3.8,2.5,31923.0,3312.0,6.1,3.0,17.1,3.2,19.6,3.7,10.0,2.8,8.2,4.3,63.6,12.0,1.9,1.5,15.2,6.3,0.0,0.8,7.3,3.9,3.4,2.5,0.9,0.8,0.7042,0.4968,0.5559,0.4745,2.2314,0.6,0.4236,0.4777,0.3537,0.7261,1.9811,0.4662,0.242,0.3535,0.5955,0.2516,0.6083,0.0,0.5287,0.373,0.5987,2.1087,0.4759,6.9167,0.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,209,6.7,2.4,5332
15,HAWAII,HI,15007,Kauai,15007040400,"Census Tract 404, Kauai County, Hawaii",78.80665180425,11060,829,3056,107,2666,126,546,137,165,83,27880,2441,1006,261,1863,212,2776,431,1032,235,232,82,9512,866,607,186,391,107,9,9,416,107,112,58,396,343,5.1,1.3,2.9,1.4,27880.0,2441.0,13.2,3.0,16.8,2.0,25.1,3.4,9.6,2.2,8.7,3.0,86.0,4.5,5.8,1.7,12.8,3.5,0.3,0.3,15.6,4.0,4.2,2.1,3.6,3.1,0.3023,0.3173,0.7157,0.8567,2.192,0.5839,0.3949,0.7866,0.3215,0.758,2.261,0.6881,0.6178,0.7325,1.3503,0.7197,0.5637,0.7781,0.8248,0.4373,0.8217,3.4256,0.9325,9.2289,0.8129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,194,3.8,1.8,10944
15,HAWAII,HI,15007,Kauai,15007040500,"Census Tract 405, Kauai County, Hawaii",6.150034201244,7212,833,2623,128,2266,224,286,128,121,91,31003,5046,523,225,1203,262,1658,501,752,248,181,103,5600,924,398,207,446,164,0,15,213,139,113,71,101,85,4.0,1.9,3.0,2.3,31003.0,5046.0,10.1,4.0,16.7,3.5,23.0,6.4,10.5,3.1,8.0,4.5,77.6,9.2,5.7,2.9,17.0,6.2,0.0,1.0,9.4,6.1,5.0,3.0,1.4,1.2,0.2122,0.3301,0.5974,0.7357,1.8754,0.4355,0.3885,0.7102,0.4148,0.7102,2.2237,0.6624,0.4236,0.7229,1.1465,0.6051,0.6433,0.0,0.6274,0.5273,0.6847,2.4827,0.6238,7.7283,0.6387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,247,5.6,3.5,14528
15,HAWAII,HI,15007,Kauai,15007040603,"Census Tract 406.03, Kauai County, Hawaii",15.928972374332,3105,338,2053,44,1035,84,325,161,67,37,35314,4038,118,45,735,95,719,165,291,75,102,38,2161,368,145,105,587,77,0,11,77,37,60,27,17,8,10.5,5.0,4.4,2.3,35314.0,4038.0,5.5,2.0,23.7,3.3,23.2,4.7,9.5,2.6,9.9,3.6,69.6,9.1,5.0,3.6,28.6,3.7,0.0,1.3,7.4,3.5,5.8,2.5,0.5,0.3,0.6495,0.5962,0.4441,0.4204,2.1102,0.5581,0.793,0.7229,0.3055,0.8185,2.6399,0.8939,0.3121,0.6879,1.0,0.5096,0.7293,0.0,0.5382,0.5691,0.4809,2.3175,0.5531,8.0676,0.6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,112,7.1,3.4,5097
15,HAWAII,HI,15007,Kauai,15007040604,"Census Tract 406.04, Kauai County, Hawaii",8.388025023188,3469,344,1633,47,1233,78,542,211,83,59,31309,3760,114,58,620,114,834,217,323,89,138,58,2162,388,16,44,231,63,0,11,77,41,54,34,72,34,16.0,5.7,4.7,3.2,31309.0,3760.0,4.8,2.4,17.9,3.7,24.0,5.8,9.5,2.8,11.2,4.7,62.3,9.3,0.5,1.4,14.1,3.8,0.0,1.7,6.2,3.4,4.4,2.7,2.1,1.0,0.8296,0.6314,0.5815,0.3726,2.4151,0.6774,0.4618,0.742,0.3055,0.8631,2.3724,0.7814,0.2197,0.0955,0.3152,0.1083,0.5892,0.0,0.449,0.4534,0.7484,2.24,0.5241,7.3427,0.5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,65,3.9,1.8,2245
15,HAWAII,HI,15007,Kauai,15007040700,"Census Tract 407, Kauai County, Hawaii",35.909475197504,9246,774,3370,97,2877,162,703,263,177,159,32194,2834,275,102,1786,250,2065,368,777,156,173,77,6608,855,185,109,13,25,0,15,243,97,80,32,24,10,7.6,2.9,3.6,3.0,32194.0,2834.0,4.4,1.7,19.3,3.3,22.3,3.5,8.5,1.9,6.0,2.7,71.5,7.1,2.2,1.3,0.4,0.7,0.0,0.8,8.4,3.4,2.8,1.1,0.3,0.1,0.4566,0.4295,0.5463,0.3217,1.7541,0.3935,0.5478,0.6815,0.1897,0.5255,1.9445,0.4405,0.328,0.4076,0.7356,0.3312,0.1815,0.0,0.5892,0.2862,0.4236,1.4805,0.2315,5.9147,0.3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,322,3.4,3.3,5794
15,HAWAII,HI,15007,Kauai,15007040800,"Census Tract 408, Kauai County, Hawaii",121.222454198088,4049,383,1326,66,1186,85,238,95,121,94,26820,2423,341,122,820,185,736,194,402,113,73,44,3492,443,222,134,31,32,2,4,70,36,28,32,0,11,5.9,2.3,5.3,4.2,26820.0,2423.0,11.9,3.8,20.3,4.7,18.2,4.5,10.0,2.8,6.2,3.7,86.2,7.3,5.9,3.5,2.3,2.5,0.2,0.3,5.9,3.1,2.4,2.6,0.0,0.3,0.3698,0.6923,0.7572,0.8089,2.6282,0.7516,0.6146,0.3662,0.3537,0.5414,1.8759,0.3923,0.6242,0.7357,1.3599,0.7325,0.3822,0.7685,0.4363,0.2476,0.0,1.8346,0.3698,7.6986,0.6194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,95,4.2,2.3,1968
15,HAWAII,HI,15007,Kauai,15007040900,"Census Tract 409, Kauai County, Hawaii",90.287380874578,5524,557,2311,78,1789,116,388,159,123,78,31037,2428,495,142,1048,216,1166,247,485,121,115,50,4701,589,172,117,50,41,0,15,120,57,116,56,61,28,7.1,2.7,4.3,2.6,31037.0,2428.0,12.2,3.3,19.0,3.2,21.1,3.9,8.9,2.1,6.4,2.8,85.1,6.3,3.3,2.2,2.2,1.8,0.0,1.2,6.7,3.2,6.5,3.1,1.1,0.5,0.4244,0.5769,0.5942,0.8248,2.4203,0.6806,0.5255,0.6019,0.2444,0.5764,1.9482,0.4469,0.5796,0.5478,1.1274,0.5764,0.3726,0.0,0.4936,0.6077,0.6465,2.1204,0.4823,7.6163,0.6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,165,5.6,2.8,4775
15,HAWAII,HI,15007,Kauai,15007041200,"Census Tract 412, Kauai County, Hawaii",67.48551954003,0,11,0,11,0,11,0,11,0,11,-999,-999,0,11,0,11,0,11,0,11,0,15,0,15,0,44,0,15,0,11,0,15,0,11,0,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,11,-999.0,-999.0,0
15,HAWAII,HI,15007,Kauai,15007940000,"Census Tract 9400, Kauai County, Hawaii",55.164978851196,3338,317,1403,90,1100,98,481,140,89,48,29438,3387,186,60,533,95,701,137,385,88,20,16,2515,343,31,61,23,24,2,4,89,27,140,58,0,11,14.6,4.1,5.3,2.7,29438.0,3387.0,8.2,2.3,16.0,2.4,21.0,3.6,11.5,2.3,1.8,1.5,75.3,7.4,1.0,1.9,1.6,1.8,0.1,0.3,8.1,2.4,12.7,4.9,0.0,0.3,0.8039,0.6923,0.6358,0.6497,2.7817,0.8065,0.3503,0.5892,0.5305,0.1242,1.5942,0.2026,0.3694,0.1847,0.5541,0.2229,0.3439,0.7556,0.5764,0.7717,0.0,2.4476,0.6109,7.3776,0.5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,59,6.0,1.8,1225
15,HAWAII,HI,15007,Kauai,15007990100,"Census Tract 9901, Kauai County, Hawaii",0.0,0,11,0,11,0,11,0,11,0,11,-999,-999,0,11,0,11,0,11,0,11,0,15,0,15,0,44,0,15,0,11,0,15,0,11,0,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,11,-999.0,-999.0,0
15,HAWAII,HI,15007,Kauai,15007990200,"Census Tract 9902, Kauai County, Hawaii",0.0,0,11,0,11,0,11,0,11,0,11,-999,-999,0,11,0,11,0,11,0,11,0,15,0,15,0,44,0,15,0,11,0,15,0,11,0,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,11,-999.0,-999.0,0
15,HAWAII,HI,15009,Maui,15009030100,"Census Tract 301, Maui County, Hawaii",214.387854438644,1642,376,809,68,498,72,193,138,63,31,27178,5285,52,40,329,98,327,130,202,65,32,29,1251,400,5,43,0,15,34,31,91,41,12,14,0,11,12.0,8.0,7.2,3.7,27178.0,5285.0,4.9,3.4,20.0,6.4,19.9,6.5,12.3,4.3,6.4,5.8,76.2,17.1,0.3,2.8,0.0,1.9,4.2,3.8,18.3,8.0,2.4,2.8,0.0,0.7,0.7363,0.8462,0.7412,0.3917,2.7154,0.7806,0.586,0.4968,0.6334,0.5764,2.2926,0.7138,0.3885,0.0541,0.4426,0.1688,0.0,0.9968,0.8758,0.2476,0.0,2.1202,0.4791,7.5708,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,94,48,5.7,3.1,2169
15,HAWAII,HI,15009,Maui,15009030201,"Census Tract 302.01, Maui County, Hawaii",45.60376784303,2173,370,951,85,818,99,147,86,90,81,41684,7502,63,53,548,136,332,128,287,122,60,40,721,484,5,45,0,15,0,11,37,34,16,25,0,11,6.8,3.8,6.9,6.0,41684.0,7502.0,3.6,3.1,25.2,6.2,15.3,5.3,13.2,5.3,7.3,4.9,33.2,21.5,0.2,2.2,0.0,1.6,0.0,2.8,4.5,4.1,2.0,3.1,0.0,0.5,0.4051,0.8269,0.2492,0.2357,1.7169,0.3774,0.8439,0.2166,0.7203,0.6497,2.4305,0.8135,0.0223,0.0287,0.051,0.0096,0.0,0.0,0.3185,0.2058,0.0,0.5243,0.0289,4.7227,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,122,8.9,5.3,630
15,HAWAII,HI,15009,Maui,15009030202,"Census Tract 302.02, Maui County, Hawaii",14.248224422194,7760,992,3189,182,2769,232,667,303,79,66,41452,7706,434,257,1232,356,1727,457,544,205,160,95,3660,1159,0,60,21,38,0,15,121,80,75,66,0,15,8.7,4.0,2.1,1.8,41452.0,7706.0,7.5,4.1,15.9,3.8,22.3,5.2,7.0,2.6,5.8,3.4,47.2,13.7,0.0,0.8,0.7,1.2,0.0,0.9,4.4,2.9,2.7,2.4,0.0,0.2,0.5402,0.1923,0.2556,0.621,1.6091,0.3419,0.3408,0.6815,0.0997,0.4968,1.6188,0.2154,0.0796,0.0,0.0796,0.0191,0.2389,0.0,0.3057,0.2797,0.0,0.8243,0.0868,4.1318,0.0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,113,2.7,1.6,3099
15,HAWAII,HI,15009,Maui,15009030301,"Census Tract 303.01, Maui County, Hawaii",166.27735719861,9776,723,3886,95,3604,153,1040,317,203,115,42259,5659,149,67,1967,250,2003,323,853,184,179,87,4830,899,27,64,21,34,9,13,200,82,60,43,60,48,10.6,3.2,4.0,2.1,42259.0,5659.0,2.0,0.9,20.1,3.0,20.5,2.9,8.8,2.0,5.0,2.4,49.4,8.4,0.3,0.7,0.5,0.9,0.2,0.3,5.5,2.3,1.7,1.2,0.6,0.5,0.6559,0.5353,0.2364,0.1051,1.5327,0.3032,0.5987,0.5478,0.2347,0.4076,1.7888,0.3537,0.0955,0.0541,0.1496,0.0446,0.1943,0.7685,0.4045,0.164,0.5191,2.0504,0.4534,5.5215,0.2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,217,4.8,2.1,4231
15,HAWAII,HI,15009,Maui,15009030303,"Census Tract 303.03, Maui County, Hawaii",19.730654674564,3701,346,3952,62,1679,149,572,243,91,74,72923,12436,120,65,1118,152,428,131,374,118,75,52,1036,454,57,65,564,138,4,6,89,54,35,23,5,4,15.5,6.2,5.2,4.1,72923.0,12436.0,3.7,2.0,30.2,3.9,11.6,3.4,10.1,3.1,4.5,3.1,28.0,12.0,1.6,1.8,14.3,3.5,0.1,0.2,5.3,3.2,2.1,1.4,0.1,0.1,0.8199,0.6827,0.0256,0.2484,1.7766,0.4097,0.9522,0.0892,0.3698,0.3471,1.7583,0.3087,0.0064,0.293,0.2994,0.1051,0.5955,0.7556,0.3885,0.2186,0.3248,2.283,0.5402,6.1173,0.3355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,283,130,7.6,3.4,8569
15,HAWAII,HI,15009,Maui,15009030402,"Census Tract 304.02, Maui County, Hawaii",17.786512957352,8390,641,3419,111,3140,167,805,380,171,113,36527,3686,369,168,1493,198,1375,302,869,244,275,135,5481,776,45,76,38,64,22,33,161,98,41,44,0,15,9.6,4.6,3.6,2.3,36527.0,3686.0,5.7,2.6,17.8,2.5,16.4,3.4,10.4,2.9,8.8,4.3,65.3,7.8,0.6,1.0,1.1,1.9,0.6,1.0,5.1,3.1,1.3,1.4,0.0,0.2,0.6141,0.4295,0.3962,0.4331,1.8729,0.4323,0.449,0.2675,0.4051,0.7675,1.8891,0.418,0.258,0.1178,0.3758,0.1242,0.293,0.865,0.3758,0.1254,0.0,1.6592,0.3087,5.797,0.2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,207,3.6,2.5,6224
15,HAWAII,HI,15009,Maui,15009030403,"Census Tract 304.03, Maui County, Hawaii",7.324531388614,4068,395,1366,59,1297,72,385,170,120,110,35855,4425,176,95,679,143,960,191,624,215,79,60,2641,471,60,54,3,12,0,11,95,44,50,32,39,58,9.5,4.1,5.3,4.6,35855.0,4425.0,6.0,3.1,16.7,3.6,23.6,4.1,15.3,4.8,6.1,4.6,64.9,9.7,1.6,1.4,0.2,0.9,0.0,2.0,7.3,3.4,3.9,2.5,1.0,1.4,0.6013,0.6923,0.4217,0.4618,2.1771,0.5806,0.3885,0.7293,0.8585,0.535,2.5113,0.8489,0.2516,0.293,0.5446,0.2197,0.1688,0.0,0.5287,0.4116,0.621,1.7301,0.3344,6.9631,0.4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,90,3.3,2.2,2084
15,HAWAII,HI,15009,Maui,15009030404,"Census Tract 304.04, Maui County, Hawaii",10.524131635474,5552,460,2016,93,1907,114,777,332,108,64,31569,4875,262,110,774,167,1150,243,629,153,214,90,3602,524,111,81,51,33,0,15,89,56,46,30,342,141,14.6,5.9,3.6,2.1,31569.0,4875.0,6.8,2.8,13.9,3.1,20.7,4.0,11.3,2.8,11.2,4.7,64.9,7.8,2.1,1.6,2.5,1.6,0.0,1.4,4.7,2.9,2.4,1.6,6.2,2.5,0.8039,0.4295,0.5687,0.5478,2.3499,0.6548,0.2643,0.5605,0.5113,0.8631,2.1992,0.6367,0.2516,0.3917,0.6433,0.2898,0.3949,0.0,0.3376,0.2476,0.8885,1.8686,0.3891,7.061,0.4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,125,5.1,2.1,3549
15,HAWAII,HI,15009,Maui,15009030501,"Census Tract 305.01, Maui County, Hawaii",7.662889945804,2426,336,981,72,727,91,224,89,27,40,32910,4412,90,48,269,83,605,160,157,63,79,51,1318,397,29,53,11,13,0,11,57,40,28,33,21,18,9.2,3.7,2.0,2.9,32910.0,4412.0,5.6,2.8,11.1,3.7,24.9,5.6,6.5,2.5,10.9,7.0,54.3,14.6,1.3,2.4,1.1,1.4,0.0,2.8,7.8,5.5,3.9,4.3,0.9,0.7,0.5788,0.1827,0.5304,0.4268,1.7187,0.3806,0.1752,0.7771,0.0804,0.8567,1.8894,0.4212,0.1401,0.2357,0.3758,0.1242,0.293,0.0,0.5637,0.4116,0.5987,1.867,0.3859,5.8509,0.2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,68,5.6,2.7,2721
15,HAWAII,HI,15009,Maui,15009030705,"Census Tract 307.05, Maui County, Hawaii",19.486769485244,4179,593,1270,90,1001,123,127,83,103,52,25820,2817,191,111,417,63,1217,311,460,130,61,51,3608,618,222,106,45,44,0,11,204,82,34,33,20,30,3.1,1.9,4.7,2.4,25820.0,2817.0,7.2,3.9,10.0,1.8,29.1,6.2,11.1,3.3,6.1,5.1,86.3,8.3,5.6,2.6,3.5,3.5,0.0,2.1,20.4,7.8,3.4,3.3,0.5,0.7,0.119,0.6314,0.7859,0.5764,2.1127,0.5645,0.1433,0.9045,0.4695,0.535,2.0523,0.537,0.6274,0.7166,1.344,0.7102,0.4299,0.0,0.9172,0.373,0.4809,2.201,0.5113,7.71,0.6226,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,243,120,5.9,2.6,2679
15,HAWAII,HI,15009,Maui,15009030706,"Census Tract 307.06, Maui County, Hawaii",0.610407184696,2606,327,1295,42,1000,81,187,74,90,48,35414,4420,82,47,329,74,439,101,294,81,68,45,1621,364,15,46,241,70,0,11,117,53,58,38,6,4,7.3,2.8,5.3,2.5,35414.0,4420.0,4.0,2.1,12.6,3.0,16.8,3.3,11.3,3.2,6.8,4.5,62.2,11.6,0.6,1.9,18.6,5.4,0.0,2.1,11.7,5.2,5.8,3.7,0.2,0.2,0.4437,0.6923,0.4377,0.2707,1.8444,0.4258,0.2229,0.2898,0.5113,0.6115,1.6355,0.2283,0.2166,0.1178,0.3344,0.1178,0.6688,0.0,0.7293,0.5691,0.3726,2.3398,0.5595,6.1541,0.3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,69,4.7,2.5,848
